BGGId,Name,latent_0,latent_1,latent_2,latent_3,latent_4,latent_5,latent_6,latent_7,latent_8,latent_9,latent_10,latent_11,latent_12,latent_13,latent_14,latent_15,latent_16,latent_17,latent_18,latent_19,latent_20,latent_21,latent_22,latent_23,latent_24,latent_25,latent_26,latent_27,latent_28,latent_29,latent_30,latent_31,latent_32,latent_33,latent_34,latent_35,latent_36,latent_37,latent_38,latent_39,latent_40,latent_41,latent_42,latent_43,latent_44,latent_45,latent_46,latent_47,latent_48,latent_49,latent_50,latent_51,latent_52,latent_53,latent_54,latent_55,latent_56,latent_57,latent_58,latent_59,latent_60,latent_61,latent_62,latent_63
541.0,Das Motorsportspiel,0.0,0.0,0.0,5.7912936,4.3281918,7.6336617,0.0,4.713659,0.0,5.4647713,9.255368,0.0,0.0,6.674763,0.56648296,0.0,6.833215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3922524,2.0642302,6.2204757,8.744177,1.0766339,1.1581326,5.2070546,0.69307446,0.0,1.6833838,0.0,0.0,0.7607299,3.8862276,0.0,7.2706504,0.0,2.939813,4.9936357,3.0705807,0.0,0.0,0.0,1.4704404,3.870476,0.0,2.384241,0.0,0.0,5.0214,1.2506685,2.285355,0.0,0.0,0.0,0.0,7.0749784,0.0,3.193923
574.0,Devil Take the Hindmost,0.0,0.0,0.0,5.8020663,4.3263593,7.6433997,0.0,4.7136273,0.0,5.469615,9.261553,0.0,0.0,6.680762,0.5626136,0.0,6.8413315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3987143,2.0667179,6.2288775,8.754692,1.0760818,1.154914,5.213153,0.697877,0.0,1.6836843,0.0,0.0,0.75869095,3.8910234,0.0,7.2825537,0.0,2.9459252,4.9985476,3.0757146,0.0,0.0,0.0,1.4704213,3.8750565,0.0,2.3892457,0.0,0.0,5.02744,1.2523952,2.2878718,0.0,0.0,0.0,0.0,7.0871043,0.0,3.200753
608.0,Siesta,0.0,0.0,0.0,5.777562,4.313554,7.6089277,0.0,4.6947722,0.0,5.4456053,9.220502,0.0,0.0,6.6517806,0.56280094,0.0,6.8090205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3794672,2.0588222,6.1929746,8.715934,1.0672582,1.15212,5.1946974,0.6959839,0.0,1.6704582,0.0,0.0,0.74985504,3.880342,0.0,7.253617,0.0,2.932337,4.973244,3.0586452,0.0,0.0,0.0,1.4570307,3.856999,0.0,2.3723729,0.0,0.0,5.001113,1.251129,2.270108,0.0,0.0,0.0,0.0,7.0473,0.0,3.185838
639.0,American Megafauna,0.0,0.0,0.0,5.6753454,4.2320786,7.479018,0.0,4.612118,0.0,5.3461,9.054105,0.0,0.0,6.5414753,0.55543864,0.0,6.6907725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3178625,2.023589,6.0886064,8.565245,1.0526433,1.1379955,5.1032147,0.677382,0.0,1.6438239,0.0,0.0,0.7320671,3.8119862,0.0,7.1250777,0.0,2.8807204,4.8834395,3.00275,0.0,0.0,0.0,1.4310017,3.7928543,0.0,2.3295202,0.0,0.0,4.917042,1.2280324,2.2379096,0.0,0.0,0.0,0.0,6.9240727,0.0,3.12884
645.0,Bosworth,0.0,0.0,0.0,5.7538266,4.2950163,7.576626,0.0,4.672758,0.0,5.417446,9.181103,0.0,0.0,6.6212597,0.5629243,0.0,6.7829876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3659055,2.0467384,6.1660266,8.676622,1.06554,1.1451205,5.1653047,0.6921588,0.0,1.6663022,0.0,0.0,0.7493419,3.861503,0.0,7.2186937,0.0,2.9191668,4.9507203,3.0461426,0.0,0.0,0.0,1.4534024,3.8394969,0.0,2.3619034,0.0,0.0,4.980645,1.2417434,2.2626317,0.0,0.0,0.0,0.0,7.01951,0.0,3.170195
668.0,Sternenhimmel,0.0,0.0,0.0,5.8192205,4.3461995,7.667166,0.0,4.7305164,0.0,5.486204,9.289333,0.0,0.0,6.7037864,0.56729203,0.0,6.864118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4074125,2.0747445,6.242691,8.78063,1.0809563,1.1625232,5.23082,0.7022905,0.0,1.6842822,0.0,0.0,0.7556792,3.9068413,0.0,7.3040433,0.0,2.955045,5.0109715,3.0812435,0.0,0.0,0.0,1.4700099,3.8866723,0.0,2.3944712,0.0,0.0,5.0416183,1.2584925,2.292471,0.0,0.0,0.0,0.0,7.1020837,0.0,3.2082217
680.0,Dune,0.0,0.0,0.0,5.8619075,4.376007,7.7212934,0.0,4.7659893,0.0,5.529907,9.352202,0.0,0.0,6.7495856,0.5700595,0.0,6.909984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4311152,2.0892065,6.28687,8.840343,1.0866666,1.1724122,5.269652,0.7056648,0.0,1.7016912,0.0,0.0,0.7671752,3.937548,0.0,7.3541856,0.0,2.9792304,5.047308,3.1019635,0.0,0.0,0.0,1.4810301,3.9102664,0.0,2.4128864,0.0,0.0,5.082394,1.2664502,2.3095267,0.0,0.0,0.0,0.0,7.154711,0.0,3.2354882
710.0,Snit's Revenge!,0.0,0.0,0.0,5.7848577,4.3135834,7.62017,0.0,4.7039423,0.0,5.4487333,9.231802,0.0,0.0,6.663867,0.56463754,0.0,6.820325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.38201,2.0592828,6.2064257,8.722884,1.0696315,1.1483203,5.2000637,0.6969664,0.0,1.681391,0.0,0.0,0.7589898,3.878402,0.0,7.260588,0.0,2.9360864,4.979749,3.0618374,0.0,0.0,0.0,1.4639348,3.8663898,0.0,2.3796692,0.0,0.0,5.0113077,1.2528496,2.2790375,0.0,0.0,0.0,0.0,7.0630236,0.0,3.193332
720.0,Fast Food Franchise,0.0,0.0,0.0,5.7280865,4.2758203,7.540977,0.0,4.6515117,0.0,5.397439,9.143515,0.0,0.0,6.5971427,0.56101424,0.0,6.751477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3482742,2.0393124,6.1416235,8.640276,1.0647337,1.1423045,5.148588,0.6875932,0.0,1.6657159,0.0,0.0,0.75068307,3.842546,0.0,7.1851315,0.0,2.9080222,4.9366355,3.034619,0.0,0.0,0.0,1.4500811,3.8243558,0.0,2.3532066,0.0,0.0,4.9657755,1.2339345,2.2565637,0.0,0.0,0.0,0.0,6.993774,0.0,3.1578653
736.0,San Francisco,0.0,0.0,0.0,5.751649,4.294301,7.577158,0.0,4.6743026,0.0,5.4240017,9.183287,0.0,0.0,6.6269827,0.5599609,0.0,6.7790074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3674092,2.0513678,6.170354,8.680705,1.0655036,1.1498479,5.1706877,0.69218993,0.0,1.6653706,0.0,0.0,0.74490684,3.8619187,0.0,7.2228856,0.0,2.9184377,4.951652,3.0483975,0.0,0.0,0.0,1.4526557,3.8434632,0.0,2.3621926,0.0,0.0,4.982192,1.2418778,2.2642949,0.0,0.0,0.0,0.0,7.025088,0.0,3.1708539
765.0,Space Walk,0.0,0.0,0.0,5.7560143,4.2942977,7.5761766,0.0,4.6754136,0.0,5.425045,9.181547,0.0,0.0,6.6199765,0.5624159,0.0,6.776632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3641593,2.0491297,6.171037,8.677014,1.0653821,1.1498066,5.1697807,0.69468737,0.0,1.6669687,0.0,0.0,0.75016755,3.8620763,0.0,7.218665,0.0,2.918322,4.950324,3.0484,0.0,0.0,0.0,1.448777,3.8385725,0.0,2.3619018,0.0,0.0,4.983083,1.2405317,2.2641265,0.0,0.0,0.0,0.0,7.020553,0.0,3.1701393
825.0,Screaming Eagles,0.0,0.0,0.0,5.810903,4.3336606,7.654011,0.0,4.7231946,0.0,5.4771805,9.275151,0.0,0.0,6.6932516,0.56689185,0.0,6.851437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4011564,2.0701652,6.231856,8.767114,1.0732129,1.160856,5.2216263,0.6988768,0.0,1.6903293,0.0,0.0,0.75927675,3.9005907,0.0,7.2934823,0.0,2.951279,5.0031195,3.0772803,0.0,0.0,0.0,1.467391,3.8813236,0.0,2.3917055,0.0,0.0,5.0361056,1.2556363,2.2894692,0.0,0.0,0.0,0.0,7.093551,0.0,3.2070537
828.0,Wizards,0.0,0.0,0.0,5.8781495,4.381212,7.745387,0.0,4.7822313,0.0,5.535529,9.375817,0.0,0.0,6.7672696,0.57419723,0.0,6.9317594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4388483,2.0926237,6.3062162,8.865057,1.0878799,1.169921,5.279557,0.70424044,0.0,1.7074916,0.0,0.0,0.76845515,3.9451795,0.0,7.371846,0.0,2.985619,5.0628,3.1107767,0.0,0.0,0.0,1.4886701,3.9224746,0.0,2.4144833,0.0,0.0,5.0941105,1.2712942,2.3130915,0.0,0.0,0.0,0.0,7.1728797,0.0,3.2449977
841.0,Razzia,0.0,0.0,0.0,5.797634,4.3254175,7.63953,0.0,4.7188325,0.0,5.4655075,9.255733,0.0,0.0,6.678754,0.56551397,0.0,6.8356347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.395318,2.0658278,6.224239,8.750215,1.078944,1.1606195,5.213149,0.69343567,0.0,1.6845037,0.0,0.0,0.7533846,3.8903143,0.0,7.279407,0.0,2.9474409,4.992713,3.0712187,0.0,0.0,0.0,1.4706581,3.8716934,0.0,2.3857203,0.0,0.0,5.0266185,1.2517428,2.2855868,0.0,0.0,0.0,0.0,7.080388,0.0,3.2009783
853.0,...und tschüss!,0.0,0.0,0.0,5.7436666,4.284738,7.566727,0.0,4.6747165,0.0,5.4172163,9.16755,0.0,0.0,6.6182904,0.56031483,0.0,6.7739167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3608518,2.0474167,6.168999,8.661666,1.0700961,1.1472316,5.162137,0.6901363,0.0,1.6672583,0.0,0.0,0.7519908,3.8571026,0.0,7.2076592,0.0,2.917228,4.943362,3.040764,0.0,0.0,0.0,1.4559904,3.8411407,0.0,2.3623178,0.0,0.0,4.9780526,1.2415628,2.2605946,0.0,0.0,0.0,0.0,7.0081244,0.0,3.1684787
944.0,Mag·Blast,0.0,0.0,0.0,5.95631,4.436775,7.8467736,0.0,4.8404155,0.0,5.6118946,9.503447,0.0,0.0,6.864356,0.5748081,0.0,7.022688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4886835,2.1207187,6.386239,8.986818,1.1002346,1.1875895,5.3556876,0.72063255,0.0,1.7303536,0.0,0.0,0.7771125,4.003941,0.0,7.471244,0.0,3.0254653,5.1322865,3.153103,0.0,0.0,0.0,1.5066645,3.9774342,0.0,2.4519238,0.0,0.0,5.161019,1.2892712,2.3471339,0.0,0.0,0.0,0.0,7.2766795,0.0,3.2894075
983.0,Tangoes,0.0,0.0,0.0,5.755474,4.2936254,7.5759044,0.0,4.678358,0.0,5.41823,9.182201,0.0,0.0,6.6219683,0.5573044,0.0,6.778937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3639886,2.0471737,6.1689863,8.674666,1.0625676,1.1417136,5.1731014,0.6939151,0.0,1.6657246,0.0,0.0,0.74985147,3.8592932,0.0,7.2172675,0.0,2.9190817,4.9526362,3.0475674,0.0,0.0,0.0,1.4521976,3.8368793,0.0,2.3610618,0.0,0.0,4.9820595,1.2445633,2.2607937,0.0,0.0,0.0,0.0,7.0213985,0.0,3.174565
1101.0,Flying Carpet,0.0,0.0,0.0,5.797526,4.3282647,7.6350327,0.0,4.716869,0.0,5.4614477,9.250943,0.0,0.0,6.6749043,0.5615446,0.0,6.8321447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3926342,2.0667253,6.218457,8.741259,1.0738447,1.1555506,5.209,0.6939013,0.0,1.6814549,0.0,0.0,0.7590251,3.8889868,0.0,7.273668,0.0,2.9433415,4.9917173,3.0709581,0.0,0.0,0.0,1.4629079,3.8643913,0.0,2.3826754,0.0,0.0,5.021593,1.2512983,2.2801046,0.0,0.0,0.0,0.0,7.077868,0.0,3.1989157
1202.0,The Sorcerer's Cave,0.0,0.0,0.0,5.774366,4.3074565,7.604124,0.0,4.6949754,0.0,5.442129,9.217635,0.0,0.0,6.647404,0.56335294,0.0,6.8082047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3783302,2.0550983,6.1937647,8.709904,1.0681813,1.153047,5.1874294,0.69173104,0.0,1.6755033,0.0,0.0,0.7553506,3.8741748,0.0,7.2462416,0.0,2.9286585,4.973382,3.0585947,0.0,0.0,0.0,1.459587,3.8524985,0.0,2.3755133,0.0,0.0,5.00426,1.245463,2.270828,0.0,0.0,0.0,0.0,7.0464797,0.0,3.1877363
1210.0,Cults Across America,0.0,0.0,0.0,5.7532473,4.2924056,7.576412,0.0,4.674999,0.0,5.4235525,9.182316,0.0,0.0,6.6258917,0.55793196,0.0,6.782337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3638315,2.0468335,6.168794,8.675076,1.066854,1.1411134,5.1706834,0.6936623,0.0,1.6703441,0.0,0.0,0.75520074,3.8603523,0.0,7.2210827,0.0,2.9179068,4.953293,3.0463228,0.0,0.0,0.0,1.4559363,3.8448749,0.0,2.3710036,0.0,0.0,4.984707,1.2437423,2.2647138,0.0,0.0,0.0,0.0,7.025329,0.0,3.172619
1251.0,New World,0.0,0.0,0.0,5.812501,4.3338943,7.6574545,0.0,4.723675,0.0,5.4720144,9.268109,0.0,0.0,6.6915293,0.56109065,0.0,6.8490176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.395396,2.067092,6.22837,8.764038,1.0796766,1.1574287,5.224598,0.6967128,0.0,1.6817385,0.0,0.0,0.75607115,3.9008524,0.0,7.2906413,0.0,2.953233,5.002974,3.0704963,0.0,0.0,0.0,1.4611048,3.880936,0.0,2.3882763,0.0,0.0,5.0312448,1.2563288,2.2875967,0.0,0.0,0.0,0.0,7.0850945,0.0,3.204723
1257.0,Starbase Jeff,0.0,0.0,0.0,5.8440347,4.361536,7.6973267,0.0,4.7522593,0.0,5.508669,9.33043,0.0,0.0,6.7337046,0.5686742,0.0,6.8915854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4238482,2.0839045,6.2732472,8.818778,1.0809262,1.1649334,5.2561393,0.7029443,0.0,1.699715,0.0,0.0,0.7608101,3.9229202,0.0,7.3369765,0.0,2.9673169,5.038568,3.0940454,0.0,0.0,0.0,1.4791951,3.9034154,0.0,2.4066153,0.0,0.0,5.068715,1.2645246,2.3010395,0.0,0.0,0.0,0.0,7.1406302,0.0,3.2254326
1319.0,Magic Hill,0.0,0.0,0.0,5.828397,4.349016,7.673711,0.0,4.7398734,0.0,5.493231,9.302076,0.0,0.0,6.7080336,0.56654406,0.0,6.8675976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4124737,2.0736346,6.2491693,8.790172,1.0795372,1.164105,5.2367034,0.69832116,0.0,1.6898624,0.0,0.0,0.76127046,3.912418,0.0,7.3081336,0.0,2.958386,5.021137,3.085908,0.0,0.0,0.0,1.4744083,3.8846724,0.0,2.3991358,0.0,0.0,5.0497904,1.2571973,2.295299,0.0,0.0,0.0,0.0,7.1113157,0.0,3.2174678
1335.0,Gnadenlos!,0.0,0.0,0.0,5.6630564,4.229201,7.4559298,0.0,4.5997887,0.0,5.334778,9.034257,0.0,0.0,6.5197806,0.5507485,0.0,6.6688166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3078976,2.0147495,6.070023,8.53724,1.0491469,1.1297587,5.09005,0.6783103,0.0,1.6396066,0.0,0.0,0.7373675,3.8012946,0.0,7.10484,0.0,2.871644,4.873941,2.9945607,0.0,0.0,0.0,1.426963,3.7821977,0.0,2.3250554,0.0,0.0,4.9037123,1.2214159,2.2340028,0.0,0.0,0.0,0.0,6.904014,0.0,3.1199107
1380.0,Jockey,0.0,0.0,0.0,5.8653817,4.378812,7.723659,0.0,4.7706747,0.0,5.523243,9.360864,0.0,0.0,6.753581,0.5673539,0.0,6.9121656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4313328,2.0879762,6.2916837,8.849527,1.0884461,1.1710564,5.2683434,0.6999498,0.0,1.6999842,0.0,0.0,0.7680341,3.9390244,0.0,7.3555183,0.0,2.975969,5.0449257,3.1070085,0.0,0.0,0.0,1.4777256,3.9148252,0.0,2.4126773,0.0,0.0,5.080374,1.2672108,2.3048422,0.0,0.0,0.0,0.0,7.1631904,0.0,3.236009
1387.0,Alaska,0.0,0.0,0.0,5.6959167,4.250276,7.5013437,0.0,4.631795,0.0,5.3673286,9.090208,0.0,0.0,6.5621333,0.5551074,0.0,6.7107773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3316956,2.0308177,6.1099463,8.588639,1.056072,1.1366665,5.1213803,0.6812699,0.0,1.6537598,0.0,0.0,0.74611264,3.823352,0.0,7.1517715,0.0,2.891186,4.903574,3.0141082,0.0,0.0,0.0,1.4387394,3.8024693,0.0,2.342016,0.0,0.0,4.9341893,1.2311192,2.2430637,0.0,0.0,0.0,0.0,6.9521756,0.0,3.1424417
1421.0,Lost Worlds,0.0,0.0,0.0,5.844218,4.3557663,7.699448,0.0,4.753885,0.0,5.5122795,9.327109,0.0,0.0,6.7304444,0.5663291,0.0,6.8869863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4212384,2.0844646,6.2716303,8.818615,1.0853539,1.1675917,5.250926,0.6955818,0.0,1.6935368,0.0,0.0,0.7610719,3.9247177,0.0,7.331469,0.0,2.9654973,5.0333567,3.0947976,0.0,0.0,0.0,1.4798666,3.906901,0.0,2.4064658,0.0,0.0,5.0681024,1.2588339,2.301685,0.0,0.0,0.0,0.0,7.1360087,0.0,3.225784
1435.0,4000 A.D.,0.0,0.0,0.0,5.8122234,4.3349385,7.65677,0.0,4.7173705,0.0,5.4749527,9.270348,0.0,0.0,6.6958523,0.565025,0.0,6.853423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3993902,2.0694573,6.23571,8.76712,1.0748503,1.1600941,5.2231536,0.70047295,0.0,1.6877414,0.0,0.0,0.7585722,3.9010317,0.0,7.2902923,0.0,2.951423,5.004304,3.0747461,0.0,0.0,0.0,1.4652101,3.8828003,0.0,2.3894765,0.0,0.0,5.0358534,1.2558566,2.2910426,0.0,0.0,0.0,0.0,7.0945964,0.0,3.2033846
1482.0,Ubi,0.0,0.0,0.0,5.715317,4.2620296,7.5265937,0.0,4.642419,0.0,5.385458,9.118853,0.0,0.0,6.5769377,0.55933744,0.0,6.7360506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.340136,2.033261,6.127282,8.615667,1.0650195,1.1389685,5.1336303,0.6842026,0.0,1.6580383,0.0,0.0,0.75170344,3.8354928,0.0,7.1704597,0.0,2.9013495,4.9242396,3.0214512,0.0,0.0,0.0,1.4453331,3.8131273,0.0,2.351925,0.0,0.0,4.950847,1.2325286,2.2482696,0.0,0.0,0.0,0.0,6.9719815,0.0,3.1466172
1497.0,Dino Hunt,0.0,0.0,0.0,5.7525735,4.2947493,7.5800357,0.0,4.680564,0.0,5.4312353,9.18859,0.0,0.0,6.6303782,0.5630846,0.0,6.7809267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3709555,2.0569441,6.176074,8.681844,1.0691833,1.157537,5.1772466,0.6910306,0.0,1.6625767,0.0,0.0,0.7432004,3.8656676,0.0,7.226766,0.0,2.9202926,4.958497,3.0470104,0.0,0.0,0.0,1.4559687,3.8440948,0.0,2.3679223,0.0,0.0,4.9919157,1.2421448,2.2627842,0.0,0.0,0.0,0.0,7.0250015,0.0,3.1739514
1525.0,Dixie: Bull Run,0.0,0.0,0.0,5.8155656,4.3348317,7.6608524,0.0,4.727368,0.0,5.483285,9.276538,0.0,0.0,6.6959987,0.56633705,0.0,6.855909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.405627,2.0741503,6.2394433,8.771179,1.079341,1.1577157,5.226762,0.6963099,0.0,1.6842136,0.0,0.0,0.75596553,3.9026453,0.0,7.304083,0.0,2.9538984,5.0089226,3.0770555,0.0,0.0,0.0,1.4711472,3.88575,0.0,2.3942254,0.0,0.0,5.045488,1.2616235,2.2865849,0.0,0.0,0.0,0.0,7.103799,0.0,3.2081966
1551.0,Sub Search,0.0,0.0,0.0,5.8692713,4.3763347,7.7353883,0.0,4.7703905,0.0,5.5315876,9.3655815,0.0,0.0,6.761132,0.56685036,0.0,6.921229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.435005,2.0888894,6.295223,8.853316,1.0874293,1.1685156,5.2749615,0.7071917,0.0,1.7011863,0.0,0.0,0.7658125,3.943567,0.0,7.364508,0.0,2.981805,5.053962,3.108388,0.0,0.0,0.0,1.4821461,3.9173143,0.0,2.4095976,0.0,0.0,5.0825815,1.267862,2.3108497,0.0,0.0,0.0,0.0,7.1672525,0.0,3.2395618
1558.0,Rogue Trooper,0.0,0.0,0.0,5.8520236,4.364716,7.7077436,0.0,4.7607813,0.0,5.5118895,9.335319,0.0,0.0,6.7372537,0.56765723,0.0,6.89409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4222863,2.0806797,6.2766266,8.825516,1.0824077,1.1633588,5.263015,0.70465547,0.0,1.6944013,0.0,0.0,0.76307636,3.9288502,0.0,7.3440914,0.0,2.9696124,5.029893,3.094745,0.0,0.0,0.0,1.4764706,3.9096904,0.0,2.407509,0.0,0.0,5.068706,1.2664162,2.307888,0.0,0.0,0.0,0.0,7.1414304,0.0,3.2315657
1575.0,Gettysburg,0.0,0.0,0.0,5.741541,4.2829385,7.561548,0.0,4.669626,0.0,5.4162083,9.167767,0.0,0.0,6.6121416,0.5612187,0.0,6.7696643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3598151,2.0467062,6.1635714,8.658938,1.0706334,1.1425829,5.160737,0.68893564,0.0,1.665416,0.0,0.0,0.75322825,3.8493114,0.0,7.2076945,0.0,2.9130762,4.945825,3.0389206,0.0,0.0,0.0,1.4552128,3.837203,0.0,2.364421,0.0,0.0,4.979882,1.2402126,2.2610147,0.0,0.0,0.0,0.0,7.0129924,0.0,3.165107
1579.0,Wrasslin',0.0,0.0,0.0,5.807797,4.33228,7.650499,0.0,4.723343,0.0,5.474147,9.270338,0.0,0.0,6.6885095,0.56820023,0.0,6.8465385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4019952,2.0687892,6.232242,8.764106,1.0780432,1.1611794,5.219615,0.6970545,0.0,1.6829901,0.0,0.0,0.7571416,3.899172,0.0,7.2924013,0.0,2.9485652,5.000358,3.0769591,0.0,0.0,0.0,1.4722655,3.8777473,0.0,2.3884654,0.0,0.0,5.032421,1.2546167,2.2887502,0.0,0.0,0.0,0.0,7.0933423,0.0,3.2051442
1585.0,Burma: The Campaign in Northern Burma,0.0,0.0,0.0,5.730265,4.2753615,7.550969,0.0,4.658807,0.0,5.4018774,9.142794,0.0,0.0,6.601043,0.55959225,0.0,6.756513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3501506,2.0393355,6.1484256,8.6419935,1.0638329,1.1403437,5.1535254,0.68943703,0.0,1.6636959,0.0,0.0,0.74894553,3.8478343,0.0,7.1952834,0.0,2.9100695,4.932325,3.029997,0.0,0.0,0.0,1.4477454,3.827633,0.0,2.354004,0.0,0.0,4.9647703,1.2408911,2.2581437,0.0,0.0,0.0,0.0,6.993166,0.0,3.159987
1586.0,The Hobbit Adventure Boardgame,0.0,0.0,0.0,5.641934,4.206322,7.427584,0.0,4.583542,0.0,5.316002,9.003864,0.0,0.0,6.4935894,0.551516,0.0,6.6487226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2967618,2.0087988,6.0516257,8.500121,1.0477031,1.1203132,5.066642,0.6738944,0.0,1.6348951,0.0,0.0,0.7405438,3.7825713,0.0,7.0778246,0.0,2.8554003,4.8627796,2.986269,0.0,0.0,0.0,1.429854,3.7684042,0.0,2.3221529,0.0,0.0,4.8894153,1.2153813,2.223666,0.0,0.0,0.0,0.0,6.882406,0.0,3.1093102
1591.0,Ploy,0.0,0.0,0.0,5.7423825,4.28628,7.5609956,0.0,4.6640673,0.0,5.4065275,9.160088,0.0,0.0,6.608099,0.5605547,0.0,6.768261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3582227,2.0427344,6.157483,8.654981,1.0583388,1.1402681,5.154492,0.6907606,0.0,1.6641032,0.0,0.0,0.75033754,3.8516343,0.0,7.2021203,0.0,2.9113548,4.939321,3.0395463,0.0,0.0,0.0,1.4503394,3.8340545,0.0,2.3603342,0.0,0.0,4.972841,1.2415901,2.2568583,0.0,0.0,0.0,0.0,7.0088973,0.0,3.1629596
1629.0,Air War: Modern Tactical Air Combat,0.0,0.0,0.0,5.7855773,4.3195806,7.6253333,0.0,4.7024117,0.0,5.4545536,9.243105,0.0,0.0,6.665999,0.5668158,0.0,6.824637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3829668,2.0630531,6.210083,8.733299,1.0723875,1.1538197,5.2007346,0.697487,0.0,1.6800135,0.0,0.0,0.7611557,3.8814638,0.0,7.271189,0.0,2.9327037,4.983295,3.066096,0.0,0.0,0.0,1.4669789,3.8638127,0.0,2.3842962,0.0,0.0,5.0163026,1.2508677,2.276973,0.0,0.0,0.0,0.0,7.0725293,0.0,3.1911683
1633.0,Spies!,0.0,0.0,0.0,5.918794,4.416487,7.800838,0.0,4.8114333,0.0,5.5748653,9.448581,0.0,0.0,6.8242846,0.5755561,0.0,6.982976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4590175,2.1039317,6.3499746,8.9335,1.0997612,1.1799194,5.3186555,0.710022,0.0,1.7190523,0.0,0.0,0.7771655,3.973066,0.0,7.421435,0.0,3.0066187,5.097079,3.1274269,0.0,0.0,0.0,1.500876,3.9596393,0.0,2.4371457,0.0,0.0,5.1348557,1.2804594,2.336434,0.0,0.0,0.0,0.0,7.230376,0.0,3.2666142
1663.0,Clue: Dungeons & Dragons,0.0,0.0,0.0,5.6955957,4.2533464,7.4998264,0.0,4.62777,0.0,5.37121,9.091836,0.0,0.0,6.5581584,0.55903363,0.0,6.7109313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.330462,2.0286226,6.109097,8.585234,1.0568033,1.1365473,5.1148796,0.68012714,0.0,1.6527334,0.0,0.0,0.7455332,3.821436,0.0,7.1434755,0.0,2.8858259,4.910672,3.0164943,0.0,0.0,0.0,1.4423653,3.8049438,0.0,2.3448184,0.0,0.0,4.938531,1.2235699,2.2444987,0.0,0.0,0.0,0.0,6.951373,0.0,3.137178
1681.0,Tokyo Express: The Guadalcanal Naval Campaign – 1942,0.0,0.0,0.0,5.867715,4.380011,7.7376933,0.0,4.7779994,0.0,5.536578,9.374862,0.0,0.0,6.762028,0.5744098,0.0,6.9189177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4358442,2.088269,6.303332,8.862234,1.0868499,1.1730297,5.2774034,0.7054825,0.0,1.7069668,0.0,0.0,0.77352405,3.9406173,0.0,7.370935,0.0,2.9770777,5.0568705,3.106365,0.0,0.0,0.0,1.4830942,3.9242177,0.0,2.4196587,0.0,0.0,5.0919957,1.2664317,2.3134687,0.0,0.0,0.0,0.0,7.1731343,0.0,3.2373068
